id,date,country,store,product,num_sold
140216,2014-04-07,Singapore,Premium Sticker Mart,Kaggle,1879.0
140217,2014-04-07,Singapore,Premium Sticker Mart,Kaggle Tiers,1673.0
140218,2014-04-07,Singapore,Premium Sticker Mart,Kerneler,696.0
140219,2014-04-07,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1229.0
140220,2014-04-08,Canada,Discount Stickers,Holographic Goose,
140221,2014-04-08,Canada,Discount Stickers,Kaggle,780.0
140222,2014-04-08,Canada,Discount Stickers,Kaggle Tiers,605.0
140223,2014-04-08,Canada,Discount Stickers,Kerneler,272.0
140224,2014-04-08,Canada,Discount Stickers,Kerneler Dark Mode,415.0
140225,2014-04-08,Canada,Stickers for Less,Holographic Goose,
140226,2014-04-08,Canada,Stickers for Less,Kaggle,1446.0
140227,2014-04-08,Canada,Stickers for Less,Kaggle Tiers,1063.0
140228,2014-04-08,Canada,Stickers for Less,Kerneler,581.0
140229,2014-04-08,Canada,Stickers for Less,Kerneler Dark Mode,878.0
140230,2014-04-08,Canada,Premium Sticker Mart,Holographic Goose,245.0
140231,2014-04-08,Canada,Premium Sticker Mart,Kaggle,1669.0
140232,2014-04-08,Canada,Premium Sticker Mart,Kaggle Tiers,1414.0
140233,2014-04-08,Canada,Premium Sticker Mart,Kerneler,606.0
140234,2014-04-08,Canada,Premium Sticker Mart,Kerneler Dark Mode,1005.0
140235,2014-04-08,Finland,Discount Stickers,Holographic Goose,94.0
140236,2014-04-08,Finland,Discount Stickers,Kaggle,715.0
140237,2014-04-08,Finland,Discount Stickers,Kaggle Tiers,547.0
140238,2014-04-08,Finland,Discount Stickers,Kerneler,275.0
140239,2014-04-08,Finland,Discount Stickers,Kerneler Dark Mode,437.0
140240,2014-04-08,Finland,Stickers for Less,Holographic Goose,193.0
140241,2014-04-08,Finland,Stickers for Less,Kaggle,1345.0
140242,2014-04-08,Finland,Stickers for Less,Kaggle Tiers,1187.0
140243,2014-04-08,Finland,Stickers for Less,Kerneler,489.0
140244,2014-04-08,Finland,Stickers for Less,Kerneler Dark Mode,899.0
140245,2014-04-08,Finland,Premium Sticker Mart,Holographic Goose,228.0
140246,2014-04-08,Finland,Premium Sticker Mart,Kaggle,1565.0
140247,2014-04-08,Finland,Premium Sticker Mart,Kaggle Tiers,1471.0
140248,2014-04-08,Finland,Premium Sticker Mart,Kerneler,581.0
140249,2014-04-08,Finland,Premium Sticker Mart,Kerneler Dark Mode,1026.0
140250,2014-04-08,Italy,Discount Stickers,Holographic Goose,68.0
140251,2014-04-08,Italy,Discount Stickers,Kaggle,440.0
140252,2014-04-08,Italy,Discount Stickers,Kaggle Tiers,417.0
140253,2014-04-08,Italy,Discount Stickers,Kerneler,192.0
140254,2014-04-08,Italy,Discount Stickers,Kerneler Dark Mode,308.0
140255,2014-04-08,Italy,Stickers for Less,Holographic Goose,124.0
140256,2014-04-08,Italy,Stickers for Less,Kaggle,965.0
140257,2014-04-08,Italy,Stickers for Less,Kaggle Tiers,843.0
140258,2014-04-08,Italy,Stickers for Less,Kerneler,407.0
140259,2014-04-08,Italy,Stickers for Less,Kerneler Dark Mode,641.0
140260,2014-04-08,Italy,Premium Sticker Mart,Holographic Goose,163.0
140261,2014-04-08,Italy,Premium Sticker Mart,Kaggle,1213.0
140262,2014-04-08,Italy,Premium Sticker Mart,Kaggle Tiers,1024.0
140263,2014-04-08,Italy,Premium Sticker Mart,Kerneler,410.0
140264,2014-04-08,Italy,Premium Sticker Mart,Kerneler Dark Mode,752.0
140265,2014-04-08,Kenya,Discount Stickers,Holographic Goose,
140266,2014-04-08,Kenya,Discount Stickers,Kaggle,18.0
140267,2014-04-08,Kenya,Discount Stickers,Kaggle Tiers,15.0
140268,2014-04-08,Kenya,Discount Stickers,Kerneler,6.0
140269,2014-04-08,Kenya,Discount Stickers,Kerneler Dark Mode,12.0
140270,2014-04-08,Kenya,Stickers for Less,Holographic Goose,
140271,2014-04-08,Kenya,Stickers for Less,Kaggle,37.0
140272,2014-04-08,Kenya,Stickers for Less,Kaggle Tiers,30.0
140273,2014-04-08,Kenya,Stickers for Less,Kerneler,14.0
140274,2014-04-08,Kenya,Stickers for Less,Kerneler Dark Mode,24.0
140275,2014-04-08,Kenya,Premium Sticker Mart,Holographic Goose,5.0
140276,2014-04-08,Kenya,Premium Sticker Mart,Kaggle,38.0
140277,2014-04-08,Kenya,Premium Sticker Mart,Kaggle Tiers,35.0
140278,2014-04-08,Kenya,Premium Sticker Mart,Kerneler,16.0
140279,2014-04-08,Kenya,Premium Sticker Mart,Kerneler Dark Mode,28.0
140280,2014-04-08,Norway,Discount Stickers,Holographic Goose,175.0
140281,2014-04-08,Norway,Discount Stickers,Kaggle,1300.0
140282,2014-04-08,Norway,Discount Stickers,Kaggle Tiers,1095.0
140283,2014-04-08,Norway,Discount Stickers,Kerneler,532.0
140284,2014-04-08,Norway,Discount Stickers,Kerneler Dark Mode,830.0
140285,2014-04-08,Norway,Stickers for Less,Holographic Goose,355.0
140286,2014-04-08,Norway,Stickers for Less,Kaggle,2707.0
140287,2014-04-08,Norway,Stickers for Less,Kaggle Tiers,2334.0
140288,2014-04-08,Norway,Stickers for Less,Kerneler,1116.0
140289,2014-04-08,Norway,Stickers for Less,Kerneler Dark Mode,1679.0
140290,2014-04-08,Norway,Premium Sticker Mart,Holographic Goose,406.0
140291,2014-04-08,Norway,Premium Sticker Mart,Kaggle,2923.0
140292,2014-04-08,Norway,Premium Sticker Mart,Kaggle Tiers,2833.0
140293,2014-04-08,Norway,Premium Sticker Mart,Kerneler,1230.0
140294,2014-04-08,Norway,Premium Sticker Mart,Kerneler Dark Mode,2297.0
140295,2014-04-08,Singapore,Discount Stickers,Holographic Goose,114.0
140296,2014-04-08,Singapore,Discount Stickers,Kaggle,838.0
140297,2014-04-08,Singapore,Discount Stickers,Kaggle Tiers,713.0
140298,2014-04-08,Singapore,Discount Stickers,Kerneler,297.0
140299,2014-04-08,Singapore,Discount Stickers,Kerneler Dark Mode,481.0
140300,2014-04-08,Singapore,Stickers for Less,Holographic Goose,229.0
140301,2014-04-08,Singapore,Stickers for Less,Kaggle,1542.0
140302,2014-04-08,Singapore,Stickers for Less,Kaggle Tiers,1416.0
140303,2014-04-08,Singapore,Stickers for Less,Kerneler,611.0
140304,2014-04-08,Singapore,Stickers for Less,Kerneler Dark Mode,1051.0
140305,2014-04-08,Singapore,Premium Sticker Mart,Holographic Goose,261.0
140306,2014-04-08,Singapore,Premium Sticker Mart,Kaggle,1928.0
140307,2014-04-08,Singapore,Premium Sticker Mart,Kaggle Tiers,1660.0
140308,2014-04-08,Singapore,Premium Sticker Mart,Kerneler,680.0
140309,2014-04-08,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1317.0
140310,2014-04-09,Canada,Discount Stickers,Holographic Goose,
140311,2014-04-09,Canada,Discount Stickers,Kaggle,687.0
140312,2014-04-09,Canada,Discount Stickers,Kaggle Tiers,603.0
140313,2014-04-09,Canada,Discount Stickers,Kerneler,268.0
140314,2014-04-09,Canada,Discount Stickers,Kerneler Dark Mode,473.0
140315,2014-04-09,Canada,Stickers for Less,Holographic Goose,
140316,2014-04-09,Canada,Stickers for Less,Kaggle,1194.0
140317,2014-04-09,Canada,Stickers for Less,Kaggle Tiers,1114.0
140318,2014-04-09,Canada,Stickers for Less,Kerneler,565.0
140319,2014-04-09,Canada,Stickers for Less,Kerneler Dark Mode,874.0
140320,2014-04-09,Canada,Premium Sticker Mart,Holographic Goose,246.0
140321,2014-04-09,Canada,Premium Sticker Mart,Kaggle,1640.0
140322,2014-04-09,Canada,Premium Sticker Mart,Kaggle Tiers,1405.0
140323,2014-04-09,Canada,Premium Sticker Mart,Kerneler,658.0
140324,2014-04-09,Canada,Premium Sticker Mart,Kerneler Dark Mode,1018.0
140325,2014-04-09,Finland,Discount Stickers,Holographic Goose,94.0
140326,2014-04-09,Finland,Discount Stickers,Kaggle,650.0
140327,2014-04-09,Finland,Discount Stickers,Kaggle Tiers,577.0
140328,2014-04-09,Finland,Discount Stickers,Kerneler,239.0
140329,2014-04-09,Finland,Discount Stickers,Kerneler Dark Mode,420.0
140330,2014-04-09,Finland,Stickers for Less,Holographic Goose,185.0
140331,2014-04-09,Finland,Stickers for Less,Kaggle,1384.0
140332,2014-04-09,Finland,Stickers for Less,Kaggle Tiers,1283.0
140333,2014-04-09,Finland,Stickers for Less,Kerneler,523.0
140334,2014-04-09,Finland,Stickers for Less,Kerneler Dark Mode,862.0
140335,2014-04-09,Finland,Premium Sticker Mart,Holographic Goose,221.0
140336,2014-04-09,Finland,Premium Sticker Mart,Kaggle,1566.0
140337,2014-04-09,Finland,Premium Sticker Mart,Kaggle Tiers,1514.0
140338,2014-04-09,Finland,Premium Sticker Mart,Kerneler,565.0
140339,2014-04-09,Finland,Premium Sticker Mart,Kerneler Dark Mode,1045.0
140340,2014-04-09,Italy,Discount Stickers,Holographic Goose,68.0
140341,2014-04-09,Italy,Discount Stickers,Kaggle,464.0
140342,2014-04-09,Italy,Discount Stickers,Kaggle Tiers,428.0
140343,2014-04-09,Italy,Discount Stickers,Kerneler,186.0
140344,2014-04-09,Italy,Discount Stickers,Kerneler Dark Mode,299.0
140345,2014-04-09,Italy,Stickers for Less,Holographic Goose,134.0
140346,2014-04-09,Italy,Stickers for Less,Kaggle,1007.0
140347,2014-04-09,Italy,Stickers for Less,Kaggle Tiers,818.0
140348,2014-04-09,Italy,Stickers for Less,Kerneler,375.0
140349,2014-04-09,Italy,Stickers for Less,Kerneler Dark Mode,636.0
140350,2014-04-09,Italy,Premium Sticker Mart,Holographic Goose,154.0
140351,2014-04-09,Italy,Premium Sticker Mart,Kaggle,1104.0
140352,2014-04-09,Italy,Premium Sticker Mart,Kaggle Tiers,1007.0
140353,2014-04-09,Italy,Premium Sticker Mart,Kerneler,444.0
140354,2014-04-09,Italy,Premium Sticker Mart,Kerneler Dark Mode,771.0
140355,2014-04-09,Kenya,Discount Stickers,Holographic Goose,
140356,2014-04-09,Kenya,Discount Stickers,Kaggle,17.0
140357,2014-04-09,Kenya,Discount Stickers,Kaggle Tiers,15.0
140358,2014-04-09,Kenya,Discount Stickers,Kerneler,6.0
140359,2014-04-09,Kenya,Discount Stickers,Kerneler Dark Mode,11.0
140360,2014-04-09,Kenya,Stickers for Less,Holographic Goose,
140361,2014-04-09,Kenya,Stickers for Less,Kaggle,32.0
140362,2014-04-09,Kenya,Stickers for Less,Kaggle Tiers,28.0
140363,2014-04-09,Kenya,Stickers for Less,Kerneler,14.0
140364,2014-04-09,Kenya,Stickers for Less,Kerneler Dark Mode,23.0
140365,2014-04-09,Kenya,Premium Sticker Mart,Holographic Goose,6.0
140366,2014-04-09,Kenya,Premium Sticker Mart,Kaggle,39.0
140367,2014-04-09,Kenya,Premium Sticker Mart,Kaggle Tiers,36.0
140368,2014-04-09,Kenya,Premium Sticker Mart,Kerneler,16.0
140369,2014-04-09,Kenya,Premium Sticker Mart,Kerneler Dark Mode,28.0
140370,2014-04-09,Norway,Discount Stickers,Holographic Goose,175.0
140371,2014-04-09,Norway,Discount Stickers,Kaggle,1317.0
140372,2014-04-09,Norway,Discount Stickers,Kaggle Tiers,1245.0
140373,2014-04-09,Norway,Discount Stickers,Kerneler,488.0
140374,2014-04-09,Norway,Discount Stickers,Kerneler Dark Mode,815.0
140375,2014-04-09,Norway,Stickers for Less,Holographic Goose,355.0
140376,2014-04-09,Norway,Stickers for Less,Kaggle,2403.0
140377,2014-04-09,Norway,Stickers for Less,Kaggle Tiers,2306.0
140378,2014-04-09,Norway,Stickers for Less,Kerneler,1067.0
140379,2014-04-09,Norway,Stickers for Less,Kerneler Dark Mode,1650.0
140380,2014-04-09,Norway,Premium Sticker Mart,Holographic Goose,410.0
140381,2014-04-09,Norway,Premium Sticker Mart,Kaggle,3210.0
140382,2014-04-09,Norway,Premium Sticker Mart,Kaggle Tiers,2770.0
140383,2014-04-09,Norway,Premium Sticker Mart,Kerneler,1189.0
140384,2014-04-09,Norway,Premium Sticker Mart,Kerneler Dark Mode,1977.0
140385,2014-04-09,Singapore,Discount Stickers,Holographic Goose,101.0
140386,2014-04-09,Singapore,Discount Stickers,Kaggle,755.0
140387,2014-04-09,Singapore,Discount Stickers,Kaggle Tiers,653.0
140388,2014-04-09,Singapore,Discount Stickers,Kerneler,283.0
140389,2014-04-09,Singapore,Discount Stickers,Kerneler Dark Mode,479.0
140390,2014-04-09,Singapore,Stickers for Less,Holographic Goose,223.0
140391,2014-04-09,Singapore,Stickers for Less,Kaggle,1520.0
140392,2014-04-09,Singapore,Stickers for Less,Kaggle Tiers,1382.0
140393,2014-04-09,Singapore,Stickers for Less,Kerneler,582.0
140394,2014-04-09,Singapore,Stickers for Less,Kerneler Dark Mode,1042.0
140395,2014-04-09,Singapore,Premium Sticker Mart,Holographic Goose,269.0
140396,2014-04-09,Singapore,Premium Sticker Mart,Kaggle,1765.0
140397,2014-04-09,Singapore,Premium Sticker Mart,Kaggle Tiers,1666.0
140398,2014-04-09,Singapore,Premium Sticker Mart,Kerneler,692.0
140399,2014-04-09,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1243.0
140400,2014-04-10,Canada,Discount Stickers,Holographic Goose,
140401,2014-04-10,Canada,Discount Stickers,Kaggle,684.0
140402,2014-04-10,Canada,Discount Stickers,Kaggle Tiers,620.0
140403,2014-04-10,Canada,Discount Stickers,Kerneler,246.0
140404,2014-04-10,Canada,Discount Stickers,Kerneler Dark Mode,429.0
140405,2014-04-10,Canada,Stickers for Less,Holographic Goose,202.0
140406,2014-04-10,Canada,Stickers for Less,Kaggle,1257.0
140407,2014-04-10,Canada,Stickers for Less,Kaggle Tiers,1248.0
140408,2014-04-10,Canada,Stickers for Less,Kerneler,518.0
140409,2014-04-10,Canada,Stickers for Less,Kerneler Dark Mode,896.0
140410,2014-04-10,Canada,Premium Sticker Mart,Holographic Goose,238.0
140411,2014-04-10,Canada,Premium Sticker Mart,Kaggle,1622.0
140412,2014-04-10,Canada,Premium Sticker Mart,Kaggle Tiers,1519.0
140413,2014-04-10,Canada,Premium Sticker Mart,Kerneler,582.0
140414,2014-04-10,Canada,Premium Sticker Mart,Kerneler Dark Mode,1012.0
140415,2014-04-10,Finland,Discount Stickers,Holographic Goose,96.0
140416,2014-04-10,Finland,Discount Stickers,Kaggle,673.0
140417,2014-04-10,Finland,Discount Stickers,Kaggle Tiers,620.0
140418,2014-04-10,Finland,Discount Stickers,Kerneler,263.0
140419,2014-04-10,Finland,Discount Stickers,Kerneler Dark Mode,423.0
140420,2014-04-10,Finland,Stickers for Less,Holographic Goose,198.0
140421,2014-04-10,Finland,Stickers for Less,Kaggle,1413.0
140422,2014-04-10,Finland,Stickers for Less,Kaggle Tiers,1274.0
140423,2014-04-10,Finland,Stickers for Less,Kerneler,560.0
140424,2014-04-10,Finland,Stickers for Less,Kerneler Dark Mode,855.0
140425,2014-04-10,Finland,Premium Sticker Mart,Holographic Goose,222.0
140426,2014-04-10,Finland,Premium Sticker Mart,Kaggle,1636.0
140427,2014-04-10,Finland,Premium Sticker Mart,Kaggle Tiers,1413.0
140428,2014-04-10,Finland,Premium Sticker Mart,Kerneler,610.0
140429,2014-04-10,Finland,Premium Sticker Mart,Kerneler Dark Mode,996.0
140430,2014-04-10,Italy,Discount Stickers,Holographic Goose,66.0
140431,2014-04-10,Italy,Discount Stickers,Kaggle,438.0
140432,2014-04-10,Italy,Discount Stickers,Kaggle Tiers,423.0
140433,2014-04-10,Italy,Discount Stickers,Kerneler,192.0
140434,2014-04-10,Italy,Discount Stickers,Kerneler Dark Mode,343.0
140435,2014-04-10,Italy,Stickers for Less,Holographic Goose,142.0
140436,2014-04-10,Italy,Stickers for Less,Kaggle,966.0
140437,2014-04-10,Italy,Stickers for Less,Kaggle Tiers,907.0
140438,2014-04-10,Italy,Stickers for Less,Kerneler,377.0
140439,2014-04-10,Italy,Stickers for Less,Kerneler Dark Mode,623.0
140440,2014-04-10,Italy,Premium Sticker Mart,Holographic Goose,153.0
140441,2014-04-10,Italy,Premium Sticker Mart,Kaggle,960.0
140442,2014-04-10,Italy,Premium Sticker Mart,Kaggle Tiers,1000.0
140443,2014-04-10,Italy,Premium Sticker Mart,Kerneler,448.0
140444,2014-04-10,Italy,Premium Sticker Mart,Kerneler Dark Mode,665.0
140445,2014-04-10,Kenya,Discount Stickers,Holographic Goose,
140446,2014-04-10,Kenya,Discount Stickers,Kaggle,17.0
140447,2014-04-10,Kenya,Discount Stickers,Kaggle Tiers,16.0
140448,2014-04-10,Kenya,Discount Stickers,Kerneler,6.0
140449,2014-04-10,Kenya,Discount Stickers,Kerneler Dark Mode,11.0
140450,2014-04-10,Kenya,Stickers for Less,Holographic Goose,
140451,2014-04-10,Kenya,Stickers for Less,Kaggle,36.0
140452,2014-04-10,Kenya,Stickers for Less,Kaggle Tiers,33.0
140453,2014-04-10,Kenya,Stickers for Less,Kerneler,13.0
140454,2014-04-10,Kenya,Stickers for Less,Kerneler Dark Mode,23.0
140455,2014-04-10,Kenya,Premium Sticker Mart,Holographic Goose,6.0
140456,2014-04-10,Kenya,Premium Sticker Mart,Kaggle,43.0
140457,2014-04-10,Kenya,Premium Sticker Mart,Kaggle Tiers,30.0
140458,2014-04-10,Kenya,Premium Sticker Mart,Kerneler,15.0
140459,2014-04-10,Kenya,Premium Sticker Mart,Kerneler Dark Mode,27.0
140460,2014-04-10,Norway,Discount Stickers,Holographic Goose,170.0
140461,2014-04-10,Norway,Discount Stickers,Kaggle,1162.0
140462,2014-04-10,Norway,Discount Stickers,Kaggle Tiers,1187.0
140463,2014-04-10,Norway,Discount Stickers,Kerneler,488.0
140464,2014-04-10,Norway,Discount Stickers,Kerneler Dark Mode,840.0
140465,2014-04-10,Norway,Stickers for Less,Holographic Goose,414.0
140466,2014-04-10,Norway,Stickers for Less,Kaggle,2626.0
140467,2014-04-10,Norway,Stickers for Less,Kaggle Tiers,2293.0
140468,2014-04-10,Norway,Stickers for Less,Kerneler,951.0
140469,2014-04-10,Norway,Stickers for Less,Kerneler Dark Mode,1696.0
140470,2014-04-10,Norway,Premium Sticker Mart,Holographic Goose,423.0
140471,2014-04-10,Norway,Premium Sticker Mart,Kaggle,3090.0
140472,2014-04-10,Norway,Premium Sticker Mart,Kaggle Tiers,2812.0
140473,2014-04-10,Norway,Premium Sticker Mart,Kerneler,1292.0
140474,2014-04-10,Norway,Premium Sticker Mart,Kerneler Dark Mode,1869.0
140475,2014-04-10,Singapore,Discount Stickers,Holographic Goose,110.0
140476,2014-04-10,Singapore,Discount Stickers,Kaggle,748.0
140477,2014-04-10,Singapore,Discount Stickers,Kaggle Tiers,711.0
140478,2014-04-10,Singapore,Discount Stickers,Kerneler,303.0
140479,2014-04-10,Singapore,Discount Stickers,Kerneler Dark Mode,503.0
140480,2014-04-10,Singapore,Stickers for Less,Holographic Goose,219.0
140481,2014-04-10,Singapore,Stickers for Less,Kaggle,1476.0
140482,2014-04-10,Singapore,Stickers for Less,Kaggle Tiers,1476.0
140483,2014-04-10,Singapore,Stickers for Less,Kerneler,618.0
140484,2014-04-10,Singapore,Stickers for Less,Kerneler Dark Mode,930.0
140485,2014-04-10,Singapore,Premium Sticker Mart,Holographic Goose,239.0
140486,2014-04-10,Singapore,Premium Sticker Mart,Kaggle,1776.0
140487,2014-04-10,Singapore,Premium Sticker Mart,Kaggle Tiers,1568.0
140488,2014-04-10,Singapore,Premium Sticker Mart,Kerneler,747.0
140489,2014-04-10,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1183.0
140490,2014-04-11,Canada,Discount Stickers,Holographic Goose,
140491,2014-04-11,Canada,Discount Stickers,Kaggle,723.0
140492,2014-04-11,Canada,Discount Stickers,Kaggle Tiers,664.0
140493,2014-04-11,Canada,Discount Stickers,Kerneler,295.0
140494,2014-04-11,Canada,Discount Stickers,Kerneler Dark Mode,442.0
140495,2014-04-11,Canada,Stickers for Less,Holographic Goose,221.0
140496,2014-04-11,Canada,Stickers for Less,Kaggle,1543.0
140497,2014-04-11,Canada,Stickers for Less,Kaggle Tiers,1317.0
140498,2014-04-11,Canada,Stickers for Less,Kerneler,536.0
140499,2014-04-11,Canada,Stickers for Less,Kerneler Dark Mode,996.0
140500,2014-04-11,Canada,Premium Sticker Mart,Holographic Goose,241.0
140501,2014-04-11,Canada,Premium Sticker Mart,Kaggle,1772.0
140502,2014-04-11,Canada,Premium Sticker Mart,Kaggle Tiers,1611.0
140503,2014-04-11,Canada,Premium Sticker Mart,Kerneler,662.0
140504,2014-04-11,Canada,Premium Sticker Mart,Kerneler Dark Mode,1160.0
140505,2014-04-11,Finland,Discount Stickers,Holographic Goose,108.0
140506,2014-04-11,Finland,Discount Stickers,Kaggle,741.0
140507,2014-04-11,Finland,Discount Stickers,Kaggle Tiers,604.0
140508,2014-04-11,Finland,Discount Stickers,Kerneler,265.0
140509,2014-04-11,Finland,Discount Stickers,Kerneler Dark Mode,491.0
140510,2014-04-11,Finland,Stickers for Less,Holographic Goose,196.0
140511,2014-04-11,Finland,Stickers for Less,Kaggle,1415.0
140512,2014-04-11,Finland,Stickers for Less,Kaggle Tiers,1254.0
140513,2014-04-11,Finland,Stickers for Less,Kerneler,578.0
140514,2014-04-11,Finland,Stickers for Less,Kerneler Dark Mode,1011.0
140515,2014-04-11,Finland,Premium Sticker Mart,Holographic Goose,224.0
140516,2014-04-11,Finland,Premium Sticker Mart,Kaggle,1766.0
140517,2014-04-11,Finland,Premium Sticker Mart,Kaggle Tiers,1468.0
140518,2014-04-11,Finland,Premium Sticker Mart,Kerneler,671.0
140519,2014-04-11,Finland,Premium Sticker Mart,Kerneler Dark Mode,1135.0
140520,2014-04-11,Italy,Discount Stickers,Holographic Goose,74.0
140521,2014-04-11,Italy,Discount Stickers,Kaggle,490.0
140522,2014-04-11,Italy,Discount Stickers,Kaggle Tiers,455.0
140523,2014-04-11,Italy,Discount Stickers,Kerneler,199.0
140524,2014-04-11,Italy,Discount Stickers,Kerneler Dark Mode,348.0
140525,2014-04-11,Italy,Stickers for Less,Holographic Goose,148.0
140526,2014-04-11,Italy,Stickers for Less,Kaggle,1036.0
140527,2014-04-11,Italy,Stickers for Less,Kaggle Tiers,870.0
140528,2014-04-11,Italy,Stickers for Less,Kerneler,395.0
140529,2014-04-11,Italy,Stickers for Less,Kerneler Dark Mode,692.0
140530,2014-04-11,Italy,Premium Sticker Mart,Holographic Goose,163.0
140531,2014-04-11,Italy,Premium Sticker Mart,Kaggle,1057.0
140532,2014-04-11,Italy,Premium Sticker Mart,Kaggle Tiers,1049.0
140533,2014-04-11,Italy,Premium Sticker Mart,Kerneler,439.0
140534,2014-04-11,Italy,Premium Sticker Mart,Kerneler Dark Mode,813.0
140535,2014-04-11,Kenya,Discount Stickers,Holographic Goose,
140536,2014-04-11,Kenya,Discount Stickers,Kaggle,17.0
